NAME,PROCESSOR,RAM,HDD,SSD,GRAPHIC CARD,DISPLAY,OPERATING SYSTEM, PRICE ,IMAGE-src
HP Probook 430 G6 (5TJ81ET) Laptop (8th Gen Core i7/ 8GB/ 1TB/ Win10),Intel Core i7 8th Gen,8 GB  RAM,1 TB Hard Disk,NO,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels",DOS OS," 36,411 ",https://cdn1.smartprix.com/rx-irYO4JJNj-w103-h125/hp-pavilion-15-e006t.jpg
HP 15s-du2071TU Laptop (10th Gen Core i3/ 8GB/ 1TB/ Win10 Home),Intel Core i3 10th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel UHD,"14 inches, 1366 x 768 pixels",Windows 10 OS," 36,490 ",https://cdn1.smartprix.com/rx-isjFUcfpk-w103-h125/hp-14s-cf3046tu-lapt.jpg
HP Omen 15-ce071TX (2GD81PA) Laptop (7th Gen Ci5/ 8GB/ 1TB 128GB SSD/ Win10/ 4GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 5500,"15.6 inches, 1366 x 768 pixels",DOS OS," 36,499 ",https://cdn1.smartprix.com/rx-iqMnpNEl1-w103-h125/hp-15-ac124tu-n8m26p.jpg
HP Envy 17-k208tx (L1J67PA) Notebook (5th Gen Ci7/ 8GB/ Win8.1 Pro/ 4GB Graph/ Touch),Intel Core i7,8 GB DDR3 RAM,2 TB Hard Disk,NO,Intel HD Graphics 520,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 36,499 ",https://cdn1.smartprix.com/rx-iQ6WvCF67-w103-h125/hp-15-ay503tu-x5q20p.jpg
HP 15-D009TU Laptop (4th Gen PQC/ 2GB/ 500GB/ Ubuntu),Intel Pentium,2 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 8 OS," 36,499 ",https://cdn1.smartprix.com/rx-i4M9OQoCL-w103-h125/hp-pavilion-15-ab028.jpg
HP 15q-bu014TU (2VY06PA) Laptop (7th Gen Ci5/ 4GB/ 1TB/ Win10 Home),Intel Core i5 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics,"11.6 inches, 1366 x 768 pixels, Touch Screen",Windows 8 OS," 36,500 ",https://cdn1.smartprix.com/rx-iVUT7E5ob-w103-h125/hp-11-k015tu-x360-pa.jpg
HP 15-r244TX (M9W02PA) Notebook (4th Gen Ci3/ 8GB/ 1TB/ Free DOS/ 2GB Graph),Intel Core i3 4th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4400,"15.6 inches, 1366 x 768 pixels",Ubuntu OS," 36,680 ",https://cdn1.smartprix.com/rx-i7uomRfmM-w103-h125/hp-pavilion-15-n011t.jpg
HP 15q-ds1000tu (6EW00PA) Notebook (8th Gen Ci5/ 8GB/ 256GB SSD/ Win 10),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel Integrated UHD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 36,739 ",https://cdn1.smartprix.com/rx-iup73Iu6S-w103-h125/hp-15q-ds0049tu-lapt.jpg
HP 15-ay011tx Notebook (6th Gen Ci5/ 4GB/ 1TB/ Win10/ 2GB Graph),Intel Core i3 6006U 6th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 620,"11.6 inches, 1366 x 768 pixels, Touch Screen",Windows 10 OS," 36,794 ",https://cdn1.smartprix.com/rx-icEtfSCmv-w103-h125/hp-pavilion-11-u107t.jpg
HP 15-ac149TX (P6L84PA) Notebook (5th Gen Ci3/ 8GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i3 5th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4400,"14 inches, 1366 x 768 pixels",Windows 8 OS," 36,880 ",https://cdn1.smartprix.com/rx-iOnTSne7A-w103-h125/hp-14-v021tu-noteboo.jpg
HP Folio 13-1017TU Laptop (2nd Gen Ci5/ 4GB/ 128GB SSD/ Win7 HP),Intel Core i5 2nd Gen,4 GB DDR3 RAM,128 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 36,900 ",https://cdn1.smartprix.com/rx-iPdbnejYg-w103-h125/hp-pavilion-15-n259t.jpg
HP 240 G4 (P4F77PT) Laptop (5th Gen Ci5/ 4GB/ 1TB/ Win8 Pro),Intel 5th generation 5th Gen,4 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 36,990 ",https://cdn1.smartprix.com/rx-ibYvTnuy0-w103-h125/hp-pavilion-g6-2204t.jpg
HP 15-be017TU (1HQ18PA) Notebook (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1920 x 1080 pixels",Windows OS," 36,990 ",https://cdn1.smartprix.com/rx-itdklA8Cj-w103-h125/hp-15-bs662tu-4ja76p.jpg
HP PAVILION M6-1005TX LAPTOP (3RD GEN CI5/ 6GB/ 750GB/ 2GB GRAPH/ WIN 7 HP),Intel Core i5,6 GB DDR3 RAM,750 GB Hard Disk,NO,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 36,990 ",https://cdn1.smartprix.com/rx-ix0HZSnDr-w103-h125/hp-4540s-probook-don.jpg
HP 15-bs663tu (4JA77PA) Laptop (7th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1366 x 768 pixels, Touch Screen",Windows OS," 36,999 ",https://cdn1.smartprix.com/rx-iBFqLleT2-w103-h125/hp-14q-bu008tu-2ul54.jpg
HP Pavilion M6-1104TX Laptop (3rd Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph),Intel Core i5,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4400,"14 inches, 1366 x 768 pixels",Windows 8 OS," 36,999 ",https://cdn1.smartprix.com/rx-i7YpyqCfE-w103-h125/hp-14-v015tu-noteboo.jpg
HP Pavilion x360 14-cd0087TU (4NL42PA) Laptop (8th Gen Ci5/ 8GB/ 1TB 128GB SSD/ Win10 Home/ Touch),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 5500,"14 inches, 1366 x 768 pixels",Windows 8 OS," 37,000 ",https://cdn1.smartprix.com/rx-ib2VWKQtv-w103-h125/hp-pavilion-14-v201t.jpg
HP Pavilion 15-AU111TX (Y4F74PA) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD,"15.6 inches, 1366 x 768 pixels",DOS OS," 37,290 ",https://cdn1.smartprix.com/rx-ibPfpMku5-w103-h125/hp-250-g4-t0j15pa-la.jpg
HP Pavilion TouchSmart 15-N015TX Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 1GB Graph/ Touch),Intel Core i3,4 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1920 x 1080 pixels",DOS OS," 37,322 ",https://cdn1.smartprix.com/rx-iQu6NOstO-w103-h125/hp-15-bs659tx-laptop.jpg
HP 15-BE006TU (X5Q18PA) Laptop (5th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 5th Gen,4 GB DDR3 RAM,1 TB Hard Disk,NO,AMD Radeon,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 37,390 ",https://cdn1.smartprix.com/rx-iAWzosb6H-w103-h125/hp-15s-gr0007au-lapt.jpg
HP Envy 15-k007TX Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph/ Touch),"Intel , Core i5 4th Gen",8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel Hd Graphics 4400,"15.6 inches, 1366 x 768 pixels",DOS OS," 37,490 ",https://cdn1.smartprix.com/rx-i961sfGVO-w103-h125/hp-240-g3-l9s59pa-la.jpg
HP Pavilion 15-cc102tx Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated UHD,"14 inches, 1366 x 768 pixels",Windows 10 OS," 37,490 ",https://cdn1.smartprix.com/rx-i6ju5ubkl-w103-h125/hp-14s-cf3047tu-lapt.jpg
HP 1000-1204TU Laptop (CDC/ 2GB/ 500GB/ Win8),Intel Celeron,2 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Ubuntu OS," 37,490 ",https://cdn1.smartprix.com/rx-ilF637ZQB-w103-h125/hp-pavilion-15-n039t.jpg
HP 15q-bu004tu (2LS31PA) Notebook (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 37,491 ",https://cdn1.smartprix.com/rx-ifReYwCWv-w103-h125/hp-notebook-14s-cf01.jpg
HP 250 G5 (Y0T74PA) Laptop (5th Gen Ci3/ 4GB/ 500GB/ Free DOS/ 2GB Graph),Intel Core i3 5th Gen,4 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 3840 x 2160 pixels",DOS OS," 37,495 ",https://cdn1.smartprix.com/rx-ioHxUEKsE-w103-h125/hp-250-g6-4qg13pa-la.jpg
HP 15q-bu105tx Notebook (8th Gen Ci5/ 8GB/ 1TB/ Win10 Home/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 620,"11.6 inches, 1366 x 768 pixels, Touch Screen",Windows 10 OS," 37,499 ",https://cdn1.smartprix.com/rx-i70eg0CD0-w103-h125/hp-pavilion-x360-11.jpg
HP Pavilion 15-e024TU Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8),Intel Core i3 3rd Gen,2 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 37,499 ",https://cdn1.smartprix.com/rx-iPvXuMp5p-w103-h125/hp-250-g5-1ek01pa-la.jpg
HP 240-E8D80PA Laptop (PDC/ 2GB/ 500GB/ DOS),Intel Pentium 2nd Gen,2 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 37,524 ",https://cdn1.smartprix.com/rx-itA9cUF8v-w103-h125/hp-250-g5-1as40pa-la.jpg
HP Notebook 14-ck0155tu Laptop (7th Gen Core i3/ 8GB/ 1TB/ Win10),Intel Core i3 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated UHD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 37,690 ",https://cdn1.smartprix.com/rx-igAI8BJai-w103-h125/hp-15-da0411tu-lapto.jpg
HP 15-p029TX Notebook (4th Gen Ci3/ 4GB/ 1TB/ Win8.1/ 2GB Graph) (J2C48PA),Intel Core i3,4 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 37,700 ",https://cdn1.smartprix.com/rx-ik1nHbkUJ-w103-h125/hp-15-da0434tx-5cp03.jpg
HP Omen 15-en0002AX Gaming Laptop (Ryzen 5/ 8 GB/ 512GB SSD/ Win10 Home/ 6 GB Graph),AMD Ryzen 5 4th Gen,8 GB DDR4 RAM,NO,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 37,700 ",https://cdn1.smartprix.com/rx-ipDxblAL1-w103-h125/hp-15s-du2058tu-lapt.jpg
HP Pavilion 15-n210TX Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win 8.1/ 2GB Graph),Intel Core i3,4 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB NVIDIA Graphics Card,15.6 inches,DOS OS," 37,717 ",https://cdn1.smartprix.com/rx-i9NumQBeg-w103-h125/hp-15-r203tx-k8u03pa.jpg
HP 4540s ProBook DON69PA (3rd Gen Ci5/ 2GB/ 320GB/ Win8 Pro),Intel Core i5 3rd Gen,2 GB DDR3 RAM,320 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 37,763 ",https://cdn1.smartprix.com/rx-i7N9fl60M-w103-h125/hp-15-bw090ax-notebo.jpg
HP 15-ac052TX (M9V69PA) Notebook (5th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph),Intel 5th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4400,"13.3 inches, 1366 x 768 pixels",Windows 8 OS," 37,827 ",https://cdn1.smartprix.com/rx-illCeZDLE-w103-h125/hp-pavilion-13-b102t.jpg
HP 15-ax249TX (1HQ30PA) Notebook (7th Gen Ci5/ 16GB/ 1TB/ Win10/ 4GB Graph),Intel Core i5 7th Gen,16 GB DDR4 RAM,1 TB Hard Disk,NO,NO,"11.6 inches, 1366 x 768 pixels, Touch Screen",Chrome OS," 37,871 ",https://cdn1.smartprix.com/rx-iA58jChDf-w103-h125/hp-chromebook-11-ae0.jpg
HP 15s-du0120tu Laptop (8th Gen Core i3/ 4GB/ 1TB 64GB SSD/ Win10),Intel Core i3 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Integrated,"14 inches, 1366 x 768 pixels",DOS OS," 37,900 ",https://cdn1.smartprix.com/rx-iDL5ijsBD-w103-h125/hp-240-g7-6bw48pa-la.jpg
HP 240 Series (G8Z80PA) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ FreeDOS),Intel Core i3 3rd Gen,4 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 37,900 ",https://cdn1.smartprix.com/rx-icVb5xT7r-w103-h125/hp-pavilion-15-n260t.jpg
HP 15-bg005au (1DF77PA) Laptop (AMD Quad Core A6/ 4GB/ 1TB/ FreeDOS),AMD A6 APU,4 GB DDR3 RAM,1 TB Hard Disk,NO,2.5 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 37,990 ",https://cdn1.smartprix.com/rx-i83FkY6fg-w103-h125/hp-pavilion-g6-2312a.jpg
HP Pavilion 15-p208tx (K8U20PA) Notebook (5th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph),Intel Core i7 5th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4400,"14 inches, 1366 x 768 pixels",DOS OS," 37,990 ",https://cdn1.smartprix.com/rx-iACPrS0yP-w103-h125/hp-240-g3-k1z75pa-la.jpg
HP 14s-CF3028TU Laptop (10th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win10 Home),Intel Core i3 10th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 37,990 ",https://cdn1.smartprix.com/rx-ibNBCrwwD-w103-h125/hp-15q-ds0028tu-6al0.jpg
HP 15-cs2082tx (7EW28PA) Laptop (8th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10 Home/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 37,990 ",https://cdn1.smartprix.com/rx-iNGaGfSyR-w103-h125/hp-14q-cs0019tu-7wp9.jpg
HP ACJ 348 (1AA07PA) Notebook (7th Gen Ci5/ 8GB/ 1TB/ Win10 Pro),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated UHD 620,"14 inches, 1366 x 768 pixels",Windows 10 OS," 37,990 ",https://cdn1.smartprix.com/rx-iY35YHL5f-w103-h125/hp-14q-cs0029tu-lapt.jpg
HP ZBook 15 G3 (V2W05UT) Laptop (6th Gen Ci7/ 8GB/ 500GB/ Win7),Intel Core i7 6th Gen,8 GB DDR4 RAM,500 GB Hard Disk,NO,Intel Integrated UHD 620,"11.6 inches, 1366 x 768 pixels, Touch Screen",Windows 10 OS," 37,990 ",https://cdn1.smartprix.com/rx-i1DBCfkfK-w103-h125/hp-pavilion-x360-11.jpg
HP Pavilion 15-e001AX Notebook (APU Quad Core A10/ 8GB/ 1TB/ Win8/ 1GB Graph),AMD A10 APU,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 37,999 ",https://cdn1.smartprix.com/rx-ih7XL4Oup-w103-h125/hp-probook-s-series.jpg
HP Pavilion 15-cb054TX (2FK59PA) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated 620,"15.6 inches, 1920 x 1080 pixels",DOS OS," 37,999 ",https://cdn1.smartprix.com/rx-itCjtRkY2-w103-h125/hp-15-bs145tu-notebo.jpg
HP Elitebook 850 G4 (1BS46UT) Laptop (7th Gen Ci5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 7200U 7th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel Integrated UHD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 37,999 ",https://cdn1.smartprix.com/rx-iF6w4LrGu-w103-h125/hp-15-bs146tu-3fq20p.jpg
HP Pavilion 15-cx0141tx (4QM21PA) Laptop (8th Gen Ci5/ 8GB/ 1TB 128GB SSD/ Win10/ 4GB Graph),Intel Core i5 8300H 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 5300,"11.6 inches, 1366 x 768 pixels, Touch Screen",Windows 8 OS," 38,000 ",https://cdn1.smartprix.com/rx-im8SWtU5H-w103-h125/hp-pavilion-11-n108t.jpg
HP EliteBook 840 G3 (V1H23UT) Notebook (6th Gen Ci5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 6th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel Integrated UHD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 38,000 ",https://cdn1.smartprix.com/rx-icUmfzlYK-w103-h125/hp-15-di0006tu-lapto.jpg
HP 15-r014TX Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph) (J2C54PA),Intel Core i5 4th Gen,4 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 38,024 ",https://cdn1.smartprix.com/rx-iM4VM65p0-w103-h125/hp-pavilion-15-ab214.jpg
HP 15-D008TU Laptop (4th Gen PQC/ 2GB/ 500GB/ Win8.1),Intel Pentium,2 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,15.59 inches,Windows 8 OS," 38,099 ",https://cdn1.smartprix.com/rx-ikCkKlKYo-w103-h125/hp-15-ac034tx-m9v14p.jpg
HP 240 G3 Series (L0V07PA) Laptop (4th Gen Pentium Quad Core/ 4GB/ 500GB/ Win8),Intel Pentium,4 GB DDR3 RAM,500 GB Hard Disk,256 GB SSD,AMD Radeon,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 38,138 ",https://cdn1.smartprix.com/rx-iCBbbqyxs-w103-h125/hp-15s-gr0008au-lapt.jpg
HP Pavilion 15-D002TX Laptop (3rd Gen Ci3 4GB/ 500GB/ DOS/ 1GB Graph),Intel Core i3 3rd Gen,4 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 38,190 ",https://cdn1.smartprix.com/rx-ivOINb5NM-w103-h125/hp-pavilion-15-e019t.jpg
HP Pavilion 15-ec0104AX Gaming Laptop (Ryzen 5/ 8GB/ 512GB SSD/ Win10 Home/ 4GB Graph),AMD Ryzen 5,8 GB DDR4 RAM,NO,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 38,240 ",https://cdn1.smartprix.com/rx-ijvH2L62b-w103-h125/hp-15s-du2071tu-lapt.webp
HP 15-da0435tx (5CK37PA) Laptop (7th Gen Core i3/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i3 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated 620,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 38,297 ",https://cdn1.smartprix.com/rx-iWi12yQx6-w103-h125/hp-15q-bu014tu-2vy06.jpg
HP 15-da0300TU (4TT01PA) Laptop (8th Gen Ci5/ 4GB/ 1TB/ FreeDOS),Intel Core i5 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 3000,"14 inches, 1366 x 768 pixels",Windows 7 OS," 38,302 ",https://cdn1.smartprix.com/rx-iOFEhGWgF-w103-h125/hp-envy-4-1002tu-lap.jpg
HP Pavilion G6-2006TX Laptop (2nd Gen Ci5/ 4GB/ 500GB/ Win7 HB/ 1GB Graph),Intel Core i5 2nd Gen,4 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 38,349 ",https://cdn1.smartprix.com/rx-iMkqaf5R1-w103-h125/hp-250-g6-2rc07pa-la.jpg
HP Omen 15-en0001AX Gaming Laptop (Ryzen 5/ 8GB/ 512GB SSD/ Win10 Home/ 4GB Graph),AMD Ryzen 5 4th Gen,8 GB DDR4 RAM,NO,512 GB SSD,Intel Integrated Intel® UHD Graphics,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 38,390 ",https://cdn1.smartprix.com/rx-i7sxA4hoR-w103-h125/250-g7-1s5e9pa-busin.jpg
HP 15-ac054TU (M9V72PA) Notebook (CDC/ 2GB/ 500GB/ Win8.1),Celeron Dual Core,2 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,15.6 inches,DOS OS," 38,399 ",https://cdn1.smartprix.com/rx-isA4TgQ11-w103-h125/hp-15-ac082tx-n4g46p.jpg
HP 14-cm0123au Laptop (AMD Dual Core A4/ 4GB/ 1TB/ Win10),AMD A4 9th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel,"15.6 inches, 1366 x 768 pixels",DOS OS," 38,400 ",https://cdn1.smartprix.com/rx-iW3pbRrs5-w103-h125/hp-15-ac045tu-m9v01p.jpg
HP 15-ac184tu (T0X61PA) Laptop (5th Gen Intel Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 5th Gen,4 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 7 OS," 38,490 ",https://cdn1.smartprix.com/rx-ipyyGsXsI-w103-h125/hp-pavilion-g6-2105t.jpg
HP Pavilion 15-ab523TX Notebook (6th Gen Ci5/ 4GB/ 1TB/ Win10/ 4GB Graph) (T5Q51PA),Intel Core i5 6th Gen,4 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 38,490 ",https://cdn1.smartprix.com/rx-iGuShmJDP-w103-h125/hp-15-d103tx-noteboo.jpg
HP Pavilion15-P100DX Laptop (4th Gen Ci7/ 6GB/ 750GB/ Win8.1),Intel Core i7,6 GB DDR3 RAM,750 GB Hard Disk,NO,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels, Touch Screen",Windows 8 OS," 38,500 ",https://cdn1.smartprix.com/rx-ihoNUHWnx-w103-h125/hp-pavilion-touchsma.jpg
HP 15q-ds0001tu (4ST53PA) Laptop (Pentium Quad Core/ 4GB/ 1TB/ FreeDOS),Intel Pentium N5000,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 38,589 ",https://cdn1.smartprix.com/rx-ivNqLCV0l-w103-h125/hp-pavilion-g6-2309t.jpg
HP EliteBook 840 G6 (7YY34PA) Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,512 GB SSD,Intel HD Graphics 620,"15.6 inches, 1920 x 1080 pixels",Windows OS," 38,651 ",https://cdn1.smartprix.com/rx-izfQCccCB-w103-h125/hp-15q-bu041tu-4ts73.jpg
HP 15-G002AX Notebook (APU Quad Core A8/ 4GB/ 500GB/ Win8.1/ 2 GB Graph) (G8D84PA),AMD APU,4 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 38,699 ",https://cdn1.smartprix.com/rx-i3kSGSmew-w103-h125/hp-compaq-15-s104tx.jpg
HP 4540S Probook S Series Laptop(Ci5/4GB/ 500 GB /1 GB DDR3 ATI RADEON HD 7650 1GB graph/Win 7 professional),Intel Core i5 3rd Gen,4 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,15.6 inches,DOS OS," 38,699 ",https://cdn1.smartprix.com/rx-ieijJZ1bV-w103-h125/hp-15-ac026tx-m9v02p.jpg
HP Notebook 14s-cr1016tx Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 38,842 ",https://cdn1.smartprix.com/rx-i488dL97I-w103-h125/hp-15-bs669tu-5kn56p.jpg
HP Pavilion 15-AU628TX (Z4Q47PA) Laptop (7th Gen Ci7/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i7 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD4000,"15.6 inches, 1366 x 768 pixels, Touch Screen",Windows 8 OS," 38,890 ",https://cdn1.smartprix.com/rx-iaAj33BFN-w103-h125/hp-pavilion-touchsma.jpg
HP EliteBook 840 G6 (7YY11PA) Laptop (8th Gen Core i5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,IntelHD Graphics 620,"14 inches, 1366 x 768 pixels",Windows 10 OS," 38,900 ",https://cdn1.smartprix.com/rx-idu3lcUIJ-w103-h125/hp-240-g7-8dv28pa-no.jpg
HP 15-ay552tu (1DE68PA) Notebook (6th Gen Ci3/ 8GB/ 1TB/ FreeDOS),Intel Core i3 6th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated UHD 620,"14 inches, 1366 x 768 pixels",Windows 10 OS," 38,950 ",https://cdn1.smartprix.com/rx-ieTIo7MKG-w103-h125/hp-14q-cs0007tu-4wq2.jpg
HP Envy 4-1058TX Sleekbook (3rd Gen Ci3/ 4GB/ 500GB/ Win7 HB/ 2GB Graph),Intel Core i3 3rd Gen,4 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 38,960 ",https://cdn1.smartprix.com/rx-i8qq7RLO0-w103-h125/hp-pavilion-15-p027t.jpg
