NAME,PROCESSOR,RAM,HDD,SSD,GRAPHIC CARD,DISPLAY,OPERATING SYSTEM,PRICE,IMAGE-src
Acer A515-51G (NX.GPDSI.003) Laptop (7th Gen Ci3/ 4GB/ 1TB/ Linux/ 2GB Graph),Intel Core i3 7130U 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Linux OS,"36,890",https://cdn1.smartprix.com/rx-iRc3I53ZN-w103-h125/acer-a515-51g-nx-gpd.jpg
Acer Aspire V5-572 Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8) (NX.MA4SI.004),Intel Core i3,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"36,990",https://cdn1.smartprix.com/rx-izGeb9NJi-w103-h125/acer-aspire-v5-572-n.jpg
Acer Aspire E1-572G Notebook (4th Gen Ci5/ 4GB/ 750GB/ Win8/ 2GB Graph) (NX.M8JSI.002),Intel Core i5,4 GB DDR3 RAM,750 GB Hard Disk,,2 GB AMD Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 8 OS,"36,990",https://cdn1.smartprix.com/rx-iVROAP15R-w103-h125/acer-aspire-e1-572g.jpg
Acer Spin 3 SP315-51 (NX.GK9SI.010) Laptop (6th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,Intel HD Graphics 520,"15.6 inches, 1366 x 768 pixels, Touch Screen",Windows 10 OS,"36,990",https://cdn1.smartprix.com/rx-iIdbDVipi-w103-h125/acer-spin-3-sp315-51.jpg
Acer Aspire A515-51 (UN.GSYSI.005) Laptop (8th Gen Ci5/ 4GB/ 1TB/ Win10),Intel Core i5 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,Intel Integrated UHD620,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"36,990",https://cdn1.smartprix.com/rx-ikKSv1Shq-w103-h125/acer-aspire-a515-51.jpg
Acer Aspire 5 A515-51 (UN.GSZSI.005) Laptop (8th Gen Ci5/ 4GB/ 1TB/ Win 10),Intel Core i5 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,Intel UHD 620,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"36,990",https://cdn1.smartprix.com/rx-iBLlaoTnW-w103-h125/acer-aspire-5-a515-5.jpg
Acer Spin 3 SP315-51 Laptop (6th Gen Ci3/ 4GB/ 500GB/ Win10),Intel Core i3 6th Gen,4 GB DDR4 RAM,500 GB Hard Disk,,Intel Integrated HD 520,"15.6 inches, 1280 x 720 pixels, Touch Screen",Windows 10 OS,"36,990",https://cdn1.smartprix.com/rx-i0wWsUrPV-w103-h125/acer-spin-3-sp315-51.jpg
Acer Aspire 5 A515-51G (UN.GP5SI.001) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Linux/ 2GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Linux OS,"36,990",https://cdn1.smartprix.com/rx-ijElU6cqh-w103-h125/acer-aspire-5-a515-5.jpg
Acer Aspire 5 A515-51G (NX.GSYSI.002) Laptop (8th Gen Ci5/ 4GB/ 1TB/ Win10),Intel Core i5 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,Intel Integrated UHD 620,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"36,999",https://cdn1.smartprix.com/rx-iHTsmopK2-w103-h125/acer-aspire-5-a515-5.jpg
Acer Swift 3 SF314-51 (NX.GKBSI.010) Notebook Laptop (6th Gen Ci3/ 4GB/ 128GB/ Linux),Intel Core i3 6th Gen,4 GB DDR4 RAM,,128 GB SSD,Intel HD Graphics 520,"14 inches, 1366 x 768 pixels",Linux OS,"36,999",https://cdn1.smartprix.com/rx-iikr4dHrY-w103-h125/acer-swift-3-sf314-5.jpg
Acer Aspire E5-573G-38E1 Laptop (NX.MVNSI.006) (4th Gen Intel Ci3/ 4GB/ 1TB/ Win8.1/ 2GB Graph),Intel N Core i3 4th Gen,4 GB DDR3 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"37,000",https://cdn1.smartprix.com/rx-iXKxUUkal-w103-h125/acer-aspire-e5-573g.jpg
Acer SF113-31-C07T Laptop (Intel Celeron N3450/ 4GB/ 128GB SSD/ Win10),Intel Celeron,4 GB DDR4 RAM,,128 GB SSD,Intel HD Graphics 500,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"37,160",https://cdn1.smartprix.com/rx-ihmn1e9uP-w103-h125/acer-sf113-31-c07t-l.jpg
Acer Aspire E5-573G (NX.MVMSI.049) Laptop (5th Gen Intel Ci3/ 16GB/ 1TB/ Win10/ 2GB Graph),Intel Core i3 5th Gen,16 GB DDR3 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"37,250",https://cdn1.smartprix.com/a/dummy/v1/rx-w103-h125/product.png
Acer Aspire E1-571-BT Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win8) (NX.M09SI.035),Intel Core i5 3rd Gen,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics 4000,15.6 inches,Windows 8 OS,"37,251",https://cdn1.smartprix.com/rx-i7OmbeMPr-w103-h125/acer-aspire-e1-571-b.jpg
Acer Aspire V V5-572P Notebook (2nd Gen Ci3/ 4GB/ 500GB/ Win8/ Touch) (NX.MAESI.005),Intel Core i3,4 GB DDR3 RAM,750 GB Hard Disk,,Intel HD Graphics 3000,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"37,300",https://cdn1.smartprix.com/rx-i4N0hWEDX-w103-h125/acer-aspire-v-v5-572.jpg
Acer Aspire E1-572 LX Laptop (4th Gen Core i5/ 4GB/ 500GB/ FreeDOS),Intel Core i5 4th Gen,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD 4400,"15.6 inches, 1366 x 768 pixels",DOS OS,"37,500",https://cdn1.smartprix.com/rx-i4d2mLkw6-w103-h125/acer-aspire-e1-572-l.jpg
Acer Aspire V5-472 Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8) (NX.MB3SI.012),Intel Core i3,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics 4000,"14 inches, 1366 x 768 pixels",Windows 8 OS,"37,594",https://cdn1.smartprix.com/rx-iUM8MJ8FU-w103-h125/acer-aspire-v5-472-n.jpg
Acer Swift 3 SF314-41 UN.HFDSI.001 Laptop (Athlon Dual Core/ 4GB/ 1TB/ Win10 Home),AMD Athlon,4 GB DDR4 RAM,1 TB Hard Disk,,AMD Radeon Vega 3,"14 inches, 1920 x 1080 pixels",Windows 10 OS,"37,719",https://cdn1.smartprix.com/rx-iUBEMAjcU-w103-h125/acer-swift-3-sf314-4.jpg
Acer Aspire 5 A515-51G (NX.GP5SI.002) Laptop (7th Gen Ci5/ 4GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS,"37,909",https://cdn1.smartprix.com/rx-iYzM2BrG1-w103-h125/acer-aspire-5-a515-5.jpg
Acer Aspire S5-371-56J9 (NX.GCHSI.022) Ultrabook (6th Gen Ci5/ 4GB/ 128GB SSD/ Win10),Intel Core i5 6th Gen,4 GB LPDDR3 RAM,,128 GB SSD,Intel HD 520,"13.3 inches, 1920 x 1080 pixels",Windows 10 OS,"37,990",https://cdn1.smartprix.com/rx-iP9B9YtvO-w103-h125/acer-aspire-s5-371-5.jpg
Acer Aspire E5-573G-56JN (NX.MW4SI.004) Notebook (5th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph),Intel N Core i5 5th Gen,8 GB DDR3 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"37,999",https://cdn1.smartprix.com/rx-iEIJW2D3z-w103-h125/acer-aspire-e5-573g.jpg
Acer Chromebook 714 CB714 Laptop (8th Gen Core i3/ 8GB/ 32GB eMMC/ Chrome OS),Intel Core i3 8th Gen,8 GB DDR4 RAM,32 GB Hard Disk,,Intel HD Graph,"14 inches, 1920 x 1080 pixels",Chrome OS,"37,999",https://cdn1.smartprix.com/rx-iirQftPqO-w103-h125/acer-chromebook-714.jpg
Acer Aspire E1-571G Laptop (3rd Gen Corei5/ 4GB/ 500GB/ Win8/ 2GB Graph) (NX.M7CSI.004),Intel Core i5 3rd Gen,4 GB DDR3 RAM,500 GB Hard Disk,,2 GB NVIDIA Graphics Card,15.6 inches,Windows 8 OS,"38,000",https://cdn1.smartprix.com/rx-irFbVx0ec-w103-h125/acer-aspire-e1-571g.jpg
Acer Aspire E5-575 (NX.GE6SI.030) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Linux),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,Intel Integrated HD 620,"15.6 inches, 1366 x 768 pixels",Linux OS,"38,490",https://cdn1.smartprix.com/rx-iINmCfz5A-w103-h125/acer-aspire-e5-575-n.jpg
Acer P3-171 Netbook (3rd Gen Ci3/ 4GB/ 60GB/ Win8/ Touch) (NX.M8NSI.007),Intel Core i3,4 GB DDR3 RAM,60 GB Hard Disk,,Intel HD Graphics 4000,"11.6 inches, 1366 x 768 pixels, Touch Screen",Windows 8 OS,"38,499",https://cdn1.smartprix.com/rx-i3H0zRItL-w103-h125/acer-p3-171-netbook.jpg
Acer Travelmate P2 Series TMP243-M (UN.V7BSI.162) (3rd Gen Core i5/ 4GB/ 500GB/ Win7 Pro) Laptop,Intel Core i5 3rd Gen,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics 4000,"14 inches, 1366 x 768 pixels",Windows 7 OS,"38,900",https://cdn1.smartprix.com/rx-iiSVRKPx6-w103-h125/acer-travelmate-p2-s.jpg
Acer Aspire F5-572G (NX.GAFSI.004) Laptop (6th Gen Ci5/ 4GB/ 1TB/ Win10/ 2GB Graph),6th Gen,4 GB DDR3 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows OS,"38,990",https://cdn1.smartprix.com/rx-i7xkxSnA7-w103-h125/acer-aspire-f5-572g.jpg
Acer Aspire E1-571G-BT Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Linux/ 1GB Graph) (NX.M0DSI.010),Intel Core i5,4 GB DDR3 RAM,500 GB Hard Disk,,1 GB NVIDIA Graphics Card,15.6 inches,Ubuntu OS,"38,990",https://cdn1.smartprix.com/rx-iNJipi7q7-w103-h125/acer-aspire-e1-571g.jpg
Acer A515-51-517Y (UN.GSZSI.001) Laptop (8th Gen Ci5/ 4GB/ 1TB/ Win10 Home),Intel Core i5 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,Intel UHD Graphics 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"38,990",https://cdn1.smartprix.com/rx-iNqSDXuYh-w103-h125/acer-a515-51-517y-un.jpg
Acer Swift 3 SF315-41 (NX.GV7SI.003) Laptop (Ryzen 5 Quad Core/ 8GB/ 1TB/ Linux),AMD Ryzen 5,8 GB DDR4 RAM,1 TB Hard Disk,,AMD Radeon Vega 8,"15.6 inches, 1920 x 1080 pixels",Linux OS,"38,990",https://cdn1.smartprix.com/rx-i1rt66nvN-w103-h125/acer-swift-3-sf315-4.jpg
Acer Aspire 5 A515-51G (UN.GSZSI.003) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Linux),Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,Intel Integrated HD 620,"15.6 inches, 1366 x 768 pixels",Linux OS,"38,990",https://cdn1.smartprix.com/rx-iFno6pPkg-w103-h125/acer-aspire-5-a515-5.jpg
Acer Aspire E5-575 Notebook (7th Gen Ci5/ 8GB/ 1TB/ Linux) (UN.GE6SI.002),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Linux OS,"38,990",https://cdn1.smartprix.com/rx-iMXZcrw5T-w103-h125/acer-aspire-e5-575-n.jpg
Acer Aspire M5-481T-53314G52Mass Ultrabook (3rd Gen Ci5/ 4GB/ 500GB 20GB SSD/ Win7 HP/ 128MB Graph) (NX.M26SI.005),Intel Core i5 3rd Gen,4 GB DDR3 RAM,500 GB Hard Disk,20 GB SSD,128 MB Intel Graphics Card,"14 inches, 1366 x 768 pixels",,"38,999",https://cdn1.smartprix.com/rx-iBtMo7fQ9-w103-h125/acer-aspire-m5-481t.jpg
Acer Aspire E5-571 Laptop (4th Gen Ci7/ 4GB/ 500GB/Linux/ 2GB Graph),Intel Core i7 4th Gen,4 GB DDR3 RAM,500 GB Hard Disk,,2 GB Nvidia Graphics Card,"15.6 inches, 1366 x 768 pixels, Touch Screen",Linux OS,"38,999",https://cdn1.smartprix.com/rx-iZOHbG4pX-w103-h125/acer-aspire-e5-571-l.jpg
Acer Aspire E1-571-BT Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Linux) (NX.M09SI.033),Intel Core i5 3rd Gen,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics 4000,15.6 inches,Linux OS,"39,000",https://cdn1.smartprix.com/rx-i29OMI3m4-w103-h125/acer-aspire-e1-571-b.jpg
Acer Aspire E1-572 Laptop (4th Gen Ci5/ 4GB/ 500GB/ Win8) (NX.M8ESI.003),Intel Core i5 4th Gen,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1368 x 768 pixels",Windows 8 OS,"39,000",https://cdn1.smartprix.com/rx-izGIrmvKO-w103-h125/acer-aspire-e1-572-l.jpg
Acer Aspire 5 A515-51G Laptop (7th Gen Ci5/ 4GB/ 1TB/ Linux/ 2GB Graph),Intel Core i5 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Linux OS,"39,000",https://cdn1.smartprix.com/rx-iutN49PmD-w103-h125/acer-aspire-5-a515-5.jpg
Acer Aspire E5-575 (NX.GE6SI.016) Laptop (7th Gen Ci5/ 4GB/ 1TB/ FreeDOS),Intel Core i5 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,Intel HD 620,"15.6 inches, 1366 x 768 pixels",DOS OS,"39,016",https://cdn1.smartprix.com/rx-ih5CHWJqq-w103-h125/acer-aspire-e5-575-n.jpg
Acer Aspire E E1-572G Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph) (NX.MJNSi.001),Intel Core i5,4 GB DDR3 RAM,1 TB Hard Disk,,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"39,399",https://cdn1.smartprix.com/rx-i6GsuRyoy-w103-h125/acer-aspire-e-e1-572.jpg
Acer Aspire V3-571G Laptop (3rd Gen Ci3/ 4GB/ 750GB/ Win8) (NX.RZNSI.008),Intel Core i3 3rd Gen,4 GB DDR3 RAM,750 GB Hard Disk,,2 GB Intel Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"39,490",https://cdn1.smartprix.com/rx-iRg2BglSs-w103-h125/acer-aspire-v3-571g.jpg
Acer Aspire V5-472 Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8) (NX.MB2SI.008),Intel Core i3,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics 4000,"14 inches, 1366 x 768 pixels",Windows 8 OS,"39,500",https://cdn1.smartprix.com/rx-iaGyxA6rQ-w103-h125/acer-aspire-v5-472-n.jpg
Acer Aspire V3-575G Laptop (6th Gen Ci5/ 8GB/ 1TB / Linux/ 2GB Graph) (UN.G5ESI.001),Intel Core i5 6th Gen,8 GB DDR3 RAM,1 TB Hard Disk,,2 GB Nvidia Graphics Card,"15.6 inches, 1920 x 1080 pixels",Linux OS,"39,800",https://cdn1.smartprix.com/rx-iETvw4kHB-w103-h125/acer-aspire-v3-575g.jpg
Acer Chromebook 715 CB715 Laptop (8th Gen Core i5/ 16GB/ 64GB eMMC/ Chrome OS),Intel Core i5 8th Gen,16 GB DDR4 RAM,64 GB Hard Disk,,Intel UHD 620,"15.6 inches, 1920 x 1080 pixels",Chrome OS,"39,990",https://cdn1.smartprix.com/rx-ipaPDH4GH-w103-h125/acer-chromebook-715.jpg
Acer Aspire A515-51G (NX.GUFSI.001) Laptop (8th Gen Ci5/ 4GB/ 1TB/ Linux/ 2GB Graph),Intel Core i5 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Linux OS,"39,990",https://cdn1.smartprix.com/rx-igUXWhYXL-w103-h125/acer-aspire-a515-51g.jpg
Acer Aspire 5 A514-53-316M NX.HZ6SI.001 Laptop (10th Gen Core i3/ 4GB/ 512GB SSD/ Win10 Home),Intel Core i3 10th Gen,4 GB DDR4 RAM,,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 10 OS,"39,990",https://cdn1.smartprix.com/rx-isUEY6zHq-w103-h125/acer-aspire-5-a514-5.jpg
Acer Swift 3 SF314-41 (UN.HEYSI.003) Laptop (Athlon Dual Core/ 4GB/ 1TB/ Win10 Home),AMD Athlon,4 GB DDR4 RAM,1 TB Hard Disk,,AMD Radeon Vega 3,"14 inches, 1920 x 1080 pixels",Windows 10 OS,"39,999",https://cdn1.smartprix.com/rx-iWaNxrbWx-w103-h125/acer-swift-3-sf314-4.jpg
Acer Aspire 3 A315-54 Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,Intel UHD Graphics 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"40,316",https://cdn1.smartprix.com/rx-iasaHp2nT-w103-h125/acer-aspire-3-a315-5.jpg
Acer Aspire V5-471P Laptop (2nd Gen Ci3/ 4GB/ 500GB/ Win8/ Touch) (NX.M3USI.006),Intel U Core i3 2nd Gen,4 GB DDR3 RAM,500 GB Hard Disk,,"14 inches, 1366 x 768 pixels, Touch Screen",,Windows 8 OS,"40,371",https://cdn1.smartprix.com/rx-iTtK3fSj0-w103-h125/acer-aspire-v5-471p.jpg
Acer Aspire V5-472P Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ Touch) (NX.MAWSI.002),Intel Core i3,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics 4000,"14 inches, 1366 x 768 pixels, Touch Screen",Windows 8 OS,"40,400",https://cdn1.smartprix.com/rx-iyczg9vlu-w103-h125/acer-aspire-v5-472p.jpg
Acer Aspire V3-574G-341P Laptop (5th Gen Ci3/ 4GB/ 1TB/ Win10/ 2GB Graph) (NX.G1TSI.016),Intel Core i3 5th Gen,4 GB DDR3 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"40,725",https://cdn1.smartprix.com/rx-iZ2Dfj4O8-w103-h125/acer-aspire-v3-574g.jpg
Acer Aspire 5 (NX.GPDSI.001) Laptop (7th Gen Ci5/ 4GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5 7200U 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS,"40,889",https://cdn1.smartprix.com/rx-iVFcsxbaa-w103-h125/acer-aspire-5-nx-gpd.jpg
Acer Aspire E1-571G-BT Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Linux/ 2GB Graph) (NX.M7CSI.002),Intel Core i5 3rd Gen,4 GB DDR3 RAM,500 GB Hard Disk,,2 GB NVIDIA Graphics Card,15.6 inches,Linux OS,"40,990",https://cdn1.smartprix.com/rx-iZ66jz2oX-w103-h125/acer-aspire-e1-571g.jpg
Acer Swift 3 SF314-52-300L (NX.GNUSI.005) Laptop (7th Gen Ci3/ 4GB/ 256GB SSD/ Linux),Intel Core i3 7th Gen,4 GB DDR4 RAM,,256 GB SSD,Intel HD 620,"14 inches, 1920 x 1080 pixels",Linux OS,"41,400",https://cdn1.smartprix.com/rx-iXzSgKc3x-w103-h125/acer-swift-3-sf314-5.jpg
Acer A515-51G-55KY (NX.GWJSI.003) Laptop (8th Gen Ci5/ 4GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5 8250U 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",DOS OS,"41,500",https://cdn1.smartprix.com/rx-iboqBrhda-w103-h125/acer-a515-51g-55ky-n.jpg
Acer 5755G Laptop (2nd Gen Ci5/ 4GB/ 640GB/ Win7 HB/ 1GB Graph) (LX.RPW01.012),Intel Core i5 2nd Gen,4 GB DDR3 RAM,640 GB Hard Disk,,1 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 7 OS,"41,673",https://cdn1.smartprix.com/rx-ixZd6xxt7-w103-h125/acer-5755g-laptop-2n.jpg
Acer Aspire V5-471 Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win8) (NX.M3BSI.011),Intel Core i5 3rd Gen,4 GB DDR3 RAM,500 GB Hard Disk,,128 MB Intel Graphics Card,"14 inches, 1366 x 768 pixels",Windows 8 OS,"41,790",https://cdn1.smartprix.com/rx-iXd9cEwul-w103-h125/acer-aspire-v5-471-l.jpg
Acer Aspire 5 A515-51G (UN.GWJSI.002) Laptop (8th Gen Ci5/ 4GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"41,790",https://cdn1.smartprix.com/rx-i1u6WooG2-w103-h125/acer-aspire-5-a515-5.jpg
Acer E5-575 Notebook (7th Gen Ci5/ 8GB/ 1TB/ Linux/ 2GB Graph)(UN.GDWSI.009),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Linux OS,"41,900",https://cdn1.smartprix.com/rx-iD0hs5OqC-w103-h125/acer-e5-575-notebook.jpg
Acer Switch SA5-271 (NT.GDQSI.014) Laptop (6th Gen Ci5/ 4GB/ 256GB SSD/ Win10),Intel Core i5 6th Gen,4 GB DDR3 RAM,,256 GB SSD,Intel HD Graphics 520,"12 inches, 2160 x 1440 pixels, Touch Screen",Windows 10 OS,"41,990",https://cdn1.smartprix.com/rx-iddsBu7Hg-w103-h125/acer-switch-sa5-271.jpg
Acer Aspire A515-51G (UN.GPDSI.001) Laptop (7th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 7130U 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows OS,"41,990",https://cdn1.smartprix.com/rx-i1pbaFibW-w103-h125/acer-aspire-a515-51g.jpg
Acer Aspire 5 A515-52 (NX.H16SI.003) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,Intel UHD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"41,990",https://cdn1.smartprix.com/rx-isIAx0yGP-w103-h125/acer-aspire-5-a515-5.jpg
Acer Aspire P449-M Notebook (6th Gen Ci3/ 4GB/ 1TB 128GB SSD/ Win10),Intel Core i3 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,,"14 inches, 1366 x 768 pixels",Windows 10 OS,"42,400",https://cdn1.smartprix.com/rx-iJLYrQF51-w103-h125/acer-aspire-p449-m-n.jpg
Acer Aspire E5-575G (NX.GDWSI.017) Laptop (7th Gen Ci5/ 4GB/ 1TB/ Linux/ 2GB Graph),Intel Core i5 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Linux OS,"42,500",https://cdn1.smartprix.com/rx-i5bULjprW-w103-h125/acer-aspire-e5-575g.jpg
Acer Aspire E5-571 (NX.MLTSI.011) Laptop (4th Gen Ci5/ 8GB/ 1TB/ Win8.1),Intel Core i5 4th Gen,8 GB DDR3 RAM,1 TB Hard Disk,,128 MB Intel Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"42,500",https://cdn1.smartprix.com/rx-irsmTReiz-w103-h125/acer-aspire-e5-571-n.jpg
Acer Swift 3 SF314-52 Notebook Laptop (7th Gen Ci3/ 4GB/ 256GB/ Linux),Intel Core i3 7th Gen,4 GB DDR4 RAM,,256 GB SSD,Intel Integrated HD 620,"14 inches, 1920 x 1080 pixels",Linux OS,"42,793",https://cdn1.smartprix.com/rx-ixEm4kzkh-w103-h125/acer-swift-3-sf314-5.jpg
Acer TravelMate P2 TMP259-G2-MG (NX.VEVSI.007) Notebook (7th Gen Ci5/ 8GB/ 1TB/ Linux/ 2GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Linux OS,"42,900",https://cdn1.smartprix.com/rx-iX40e21VA-w103-h125/acer-travelmate-p2-t.jpg
Acer Aspire V3-571G Laptop (3rd Gen Ci5/ 4GB/ 750GB/ Win8) (NX.RZNSI.009),Intel Core i5 3rd Gen,4 GB DDR3 RAM,750 GB Hard Disk,,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"42,990",https://cdn1.smartprix.com/rx-iQzclSkvK-w103-h125/acer-aspire-v3-571g.jpg
Acer Aspire V3-571G Laptop (3rd Gen Ci5/ 4GB/ 750GB/ Win7 HB/ 2GB Graph) (NX.RZLSI.009),Intel Core i5 3rd Gen,4 GB DDR3 RAM,750 GB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 7 OS,"42,990",https://cdn1.smartprix.com/rx-iMlqqA0yg-w103-h125/acer-aspire-v3-571g.jpg
Acer Aspire 5 A515-51G (NX.GVMSI.005) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Linux/ 2GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Linux OS,"42,990",https://cdn1.smartprix.com/rx-ijK4mctIu-w103-h125/acer-aspire-5-a515-5.jpg
Acer Chromebook 714 CB714 Laptop (8th Gen Core i5/ 16GB/ 64GB eMMC/ Chrome OS),Intel Core i5 8th Gen,16 GB DDR4 RAM,64 GB Hard Disk,,Intel HD 620,"14 inches, 1920 x 1080 pixels",Chrome OS,"42,999",https://cdn1.smartprix.com/rx-i5RSBm2kh-w103-h125/acer-chromebook-714.jpg
Acer Aspire E5-575G (NX.GDWSI.016) Laptop (6th Gen Ci3/ 4GB/ 1TB/ Win10 Home/ 2GB Graph),Intel Core i3 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"43,490",https://cdn1.smartprix.com/rx-i9cwX5Sh5-w103-h125/acer-aspire-e5-575g.jpg
