NAME,PROCESSOR,RAM,HDD,SSD,GRAPHIC CARD,DISPLAY,OPERATING SYSTEM, PRICE ,IMAGE-src
Asus X507UF-EJ101T Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB Intel Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 44,990 ",https://cdn1.smartprix.com/rx-iiGE1JAv5-w103-h125/asus-x507uf-ej101t-l.jpg
Asus Vivobook M509DA-EJ571TS Laptop (AMD Ryzen 5/ 4GB/ 512GB SSD/ Win10 Home),AMD Ryzen 5 3rd Gen,4 GB DDR4 RAM,NO,512 GB SSD,AMD Radeon Vega 8,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 44,990 ",https://cdn1.smartprix.com/rx-iPs1eTbCP-w103-h125/asus-vivobook-m509da.jpg
Asus VivoBook S430UA-EB091T Laptop (8th Gen Ci3/ 8GB/ 1TB 256GB SSD/ Win10),Intel Core i3 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,Intel Integrated UHD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 44,990 ",https://cdn1.smartprix.com/rx-i0fTUMekx-w103-h125/asus-vivobook-s430ua.jpg
Asus R540UB-DM1197T Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10 Home/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 44,990 ",https://cdn1.smartprix.com/rx-iGyU3PTPW-w103-h125/asus-r540ub-dm1197t.jpg
Asus X509FJ-EJ502T Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 44,990 ",https://cdn1.smartprix.com/rx-izcvW0smX-w103-h125/asus-x509fj-ej502t-l.jpg
Asus VivoBook S14 S410UA-EB629T Laptop (8th Gen Ci3/ 8GB/ 1TB 256GB SSD/ Win10),Intel Core i3 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,Intel Integrated HD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 44,990 ",https://cdn1.smartprix.com/rx-ihcu2EkNl-w103-h125/asus-vivobook-s14-s4.jpg
Asus R540UB-DM723T Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10 Home/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 44,990 ",https://cdn1.smartprix.com/rx-iCw6CjjXX-w103-h125/asus-r540ub-dm723t-l.jpg
Asus A555LF-XX192T (90NB08H1-M02920) Notebook (5th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel CORE I5 5TH GEN Core i5 5th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 44,999 ",https://cdn1.smartprix.com/rx-iB2klp4Km-w103-h125/asus-a555lf-xx192t-9.jpg
Asus R541UJ-DM265 Laptop (7th Gen Ci5/ 8GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1080 x 1920 pixels",DOS OS," 44,999 ",https://cdn1.smartprix.com/rx-iVJxKp63T-w103-h125/asus-r541uj-dm265-la.jpg
Asus X555LA-XX522D Laptop (5th Gen Ci5/ 4GB/ 1TB/ FreeDOS),Intel Core i5 5th Gen,4 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 5500,"15.6 inches, 1366 x 768 pixels",DOS OS," 45,000 ",https://cdn1.smartprix.com/rx-ixfWEw7CQ-w103-h125/asus-x555la-xx522d-l.jpg
Asus X550LD-XX301H Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph),Intel Core i5,8 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 45,450 ",https://cdn1.smartprix.com/rx-iNGyaMdQ8-w103-h125/asus-x550ld-xx301h-n.jpg
Asus X555LJ -XX041H Notebook (5th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph),Intel Core i3 5th Gen,4 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 45,500 ",https://cdn1.smartprix.com/rx-iig4nE0kY-w103-h125/asus-x555lj-xx041h-n.jpg
Asus R558UR-DM125D Laptop (6th Gen Ci5/ 4GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5 6200U 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB Nvidia Graphics Card,"15.6 inches, 1920 x 1080 pixels",DOS OS," 45,555 ",https://cdn1.smartprix.com/rx-iTz35GXTY-w103-h125/asus-r558ur-dm125d-l.jpg
Asus VivoBook S406UA-BM231T Laptpop (7th Gen Ci3/ 8GB/ 256GB SSD/ Win10),Intel Core i3 7100U 7th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel HD 620,"14 inches, 1920 x 1080 pixels",Windows OS," 45,599 ",https://cdn1.smartprix.com/rx-iSznvApyj-w103-h125/asus-vivobook-s406ua.jpg
Asus X550LC-XX015H X Laptop(4th Gen Ci7/ 4GB/ 750GB/ Win 8/ 2GB Graph),Intel Core i7 4th Gen,4 GB DDR3 RAM,750 GB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 45,650 ",https://cdn1.smartprix.com/rx-i5OdCoVL5-w103-h125/asus-x550lc-xx015h-x.jpg
Asus Vivo Book 14 S406UA-BM204 Laptop (8th Gen Ci5/ 8GB/ 256GB SSD/ Win10 Home),Intel Core i5 8250U 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel UHD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 45,800 ",https://cdn1.smartprix.com/rx-imXCP7FnE-w103-h125/asus-vivo-book-14-s4.jpg
Asus Transformer Book Flip Transformer Series(4th gen Ci3/4GB/1 TB/Nvidia GT 820M 2GB/Win 8.1),Intel Core i3 4th Gen,4 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 45,950 ",https://cdn1.smartprix.com/rx-izm0DnOUB-w103-h125/asus-transformer-boo.jpg
Asus X550LC-XX015H X Laptop(4th Gen Ci7/ 4GB/ 500GB/ Win8/ 2GB Graph),Intel Core i7 4th Gen,4 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 45,990 ",https://cdn1.smartprix.com/rx-iAgo3bIIq-w103-h125/asus-x550lc-xx015h-x.jpg
Asus Vivobook X507UF-EJ281T Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB  RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 45,990 ",https://cdn1.smartprix.com/rx-ilOIWEKOr-w103-h125/asus-vivobook-x507uf.jpg
Asus K555LJ -XX131D Notebook (5th Gen Ci5/ 8GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5,8 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 45,999 ",https://cdn1.smartprix.com/rx-i4zK2CR6a-w103-h125/asus-k555lj-xx131d-n.jpg
Asus K555LD-XX629D Notebook (4th Gen Ci5/ 8GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5 4th Gen,8 GB  RAM,1 TB Hard Disk,NO,2 GB Nvidia Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 46,199 ",https://cdn1.smartprix.com/rx-iu0ILsWDv-w103-h125/asus-k555ld-xx629d-n.jpg
Asus VivoBook S15 S510UN-BQ217T (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 46,394 ",https://cdn1.smartprix.com/rx-ixZyEuX4g-w103-h125/asus-vivobook-s15-s5.jpg
Asus VivoBook TP203NA-WB01T Laptop (Celeron Dual Core/ 4GB/500GB/ Win10),Intel Celeron,4 GB DDR3 RAM,500 GB Hard Disk,NO,Integratedl HD Graphics 500,"11.6 inches, 1366 x 768 pixels, Touch Screen",Windows 10 OS," 46,443 ",https://cdn1.smartprix.com/rx-iwHGiPKcT-w103-h125/asus-vivobook-tp203n.jpg
Asus VivoBook X510UF-EJ592T Laptop (8th Gen Ci5/ 4GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 46,490 ",https://cdn1.smartprix.com/rx-iIoZOGTdn-w103-h125/asus-vivobook-x510uf.jpg
Asus VivoBook S406UA-BM356T Laptop (8th Gen Ci3/ 8GB/ 256GB SSD/ Win10),Intel Core i3 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel UHD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 46,499 ",https://cdn1.smartprix.com/rx-iKpPB66HE-w103-h125/asus-vivobook-s406ua.jpg
Asus R558UQ-DM983D Laptop (7th Gen Ci5/ 8GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1080 x 1920 pixels",DOS OS," 46,590 ",https://cdn1.smartprix.com/rx-iiW0qj1g8-w103-h125/asus-r558uq-dm983d-l.jpg
Asus VivoBook 15 X543UB-DM581T Laptop (8th Gen Core i5/ 8GB/ 1TB HDD/ Win10 Home/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 46,990 ",https://cdn1.smartprix.com/rx-itp6gu06G-w103-h125/asus-vivobook-15-x54.jpg
Asus VivoBook S430UA-EB151T Laptop (8th Gen Ci3/ 8GB/ 1TB 256GB SSD/ Win10 Home),Intel Core i3 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,Intel Integrated UHD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 46,990 ",https://cdn1.smartprix.com/rx-invidGNWS-w103-h125/asus-vivobook-s430ua.jpg
Asus U43SD-WX018V Laptop (2nd Gen Ci5/ 6GB/ 640GB/ Win7 HP/ 1GB Graph),Intel Core i5 2nd Gen,6 GB DDR3 RAM,640 GB Hard Disk,NO,1 GB NVIDIA Graphics Card,"14 inches, 1366 x 768 pixels",Windows 7 OS," 47,490 ",https://cdn1.smartprix.com/rx-iElJ2XUwE-w103-h125/asus-u43sd-wx018v-la.jpg
Asus TUF FX504GE-E4644T Laptop (8th Gen Ci7/ 8GB/ 1TB 256GB SSD/ Win10/ 4GB Graph),Intel Core i7 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 47,494 ",https://cdn1.smartprix.com/rx-i5UxzxSSb-w103-h125/asus-tuf-fx504ge-e46.jpg
Asus UX305FA-FC129T Notebook (Core M-5Y10/ 4GB/ 256GB/ Win10) (90NB06X5-M12240),Intel,4 GB DDR3 RAM,Intel HD Graphics 5500,NO,NO,"13.3 inches, 1920 x 1080 pixels",Windows 10 OS," 47,799 ",https://cdn1.smartprix.com/rx-i0ybw6uzl-w103-h125/asus-ux305fa-fc129t.jpg
Asus R541UV-GO573T Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 7200U 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows OS," 47,900 ",https://cdn1.smartprix.com/rx-i1GoaFM8w-w103-h125/asus-r541uv-go573t-l.jpg
Asus S550CM-CJ054H Ultrabook (3rd Gen Ci5/ 4GB/ 750GB 24GB SSD/ Win8/ 2GB Graph/ Touch),Intel Core i5 3rd Gen,4 GB DDR3 RAM,750 GB Hard Disk,24 GB SSD,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 47,990 ",https://cdn1.smartprix.com/rx-iS12K6oXF-w103-h125/asus-s550cm-cj054h-u.jpg
Asus VivoBook X512DA-EJ1298TS Laptop (AMD Ryzen 5/ 8GB/ 1TB 256GB SSD/ Win10 Home),AMD Ryzen 5 3rd Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,AMD Radeon Vega 8,"15.6 inches, 1920 x 1080 pixels",Windows OS," 47,990 ",https://cdn1.smartprix.com/rx-izUBjbMzK-w103-h125/asus-vivobook-x512da.jpg
Asus K510UQ-BQ667T Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 47,990 ",https://cdn1.smartprix.com/rx-iEiwOroR4-w103-h125/asus-k510uq-bq667t-l.jpg
Asus VivoBook S410UA-EB606T Laptop (7th Gen Ci3/ 8GB/ 1TB HDD 128GB SSD/ Win10 Home),Intel Core i3 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,Intel Integrated HD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 47,990 ",https://cdn1.smartprix.com/rx-iCrIZJdEo-w103-h125/asus-vivobook-s410ua.jpg
Asus VivoBook S406UA-BM165T Laptop (8th Gen Ci5/ 8GB/ 256GB SSD/ Win10 ),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel Integrated UHD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 47,998 ",https://cdn1.smartprix.com/rx-iJN6VYpxC-w103-h125/asus-vivobook-s406ua.jpg
Asus Vivobook X507UF-EJ282T Laptop (8th Gen Core i5/ 8GB/ 256GB SSD/ Win10 Home/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 48,000 ",https://cdn1.smartprix.com/rx-iIkbsQNUE-w103-h125/asus-vivobook-x507uf.jpg
Asus VivoBook Flip TP412FA-EC371TS Laptop (10th Gen Core i3/ 4GB/ 512GB SSD/ Win10 Home),Intel Core i3 10th Gen,4 GB DDR4 RAM,NO,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels, Touch Screen",Windows 10 OS," 48,090 ",https://cdn1.smartprix.com/rx-iSN4zwvwu-w103-h125/asus-vivobook-flip-t.jpg
Asus X401U-BE20602Z Laptop (AMD Dual Core/ 4GB/ 500GB/ Win8),AMD E2-1800,4 GB DDR3 RAM,500 GB Hard Disk,NO,AMD Radeon HD 7340,"14 inches, 1366 x 768 pixels",Windows 8 OS," 48,357 ",https://cdn1.smartprix.com/rx-i0W36Jan7-w103-h125/asus-x401u-be20602z.jpg
Asus VivoBook 14 X409FA-EK555T Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,512 GB SSD,Intel UHD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 48,490 ",https://cdn1.smartprix.com/rx-ik3gdCkq7-w103-h125/asus-vivobook-14-x40.jpg
Asus VivoBook X509JA-BQ839T Laptop (10th Gen Core i5/ 8GB/ 1TB/ Win10 Home),Intel Core i5 10th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 48,689 ",https://cdn1.smartprix.com/rx-iAtcWM9d5-w103-h125/asus-vivobook-x509ja.webp
Asus X509JA-EJ592T Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Windows 10 Home),Intel Core i5 10th Gen,8 GB DDR4 RAM,NO,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 48,690 ",https://cdn1.smartprix.com/rx-iYSeOe8fV-w103-h125/asus-x509ja-ej592t-l.jpg
Asus Vivobook X510UN-EJ329T Laptop (8th Gen Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 48,950 ",https://cdn1.smartprix.com/rx-iyF0mHtRA-w103-h125/asus-vivobook-x510un.jpg
Asus X509FJ-EJ501T Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,512 GB SSD,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 48,980 ",https://cdn1.smartprix.com/rx-i3Be4EIXl-w103-h125/asus-x509fj-ej501t-l.jpg
Asus X509JA-EJ428T Laptop (10th Gen Core i5/ 8GB/ 1TB/ Win10 Home),Intel Core i5 10th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 48,990 ",https://cdn1.smartprix.com/rx-ignSeCL1u-w103-h125/asus-x509ja-ej428t-l.jpg
Asus VivoBook X512DA-EJ456TS Laptop (Ryzen 5/ 8GB/ 1TB 256GB SSD/ Win10 Home),AMD Ryzen 5 3rd Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,AMD Radeon Vega 8,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 48,990 ",https://cdn1.smartprix.com/rx-iGicMGMeL-w103-h125/asus-vivobook-x512da.jpg
Asus FX505DY-BQ024T Gaming Laptop (7th Gen Ryzen 5/ 8GB/ 512GB SSD/ Win10/ 4GB Graph),AMD Ryzen 5 7th Gen,8 GB DDR4 RAM,NO,512 GB SSD,4 GB AMD Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 48,990 ",https://cdn1.smartprix.com/rx-iV7NRikq0-w103-h125/asus-fx505dy-bq024t.jpg
Asus F570ZD-DM226T Laptop (Ryzen 5 Quad Core/ 8GB/ 1TB/ Win10/ 4GB Graph),Ryzen 5,8 GB DDR4 RAM,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1200 pixels",Windows 10 OS," 48,990 ",https://cdn1.smartprix.com/rx-iNkYmtvZh-w103-h125/asus-f570zd-dm226t-l.jpg
Asus K555LD-XX645D K Series Notebook (5th Gen Ci7/ 8GB/ 1TB/ FreeDOS/ 2GB Graph),Intel 5th Gen Core i7,8 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 48,999 ",https://cdn1.smartprix.com/rx-iDKo2dH9n-w103-h125/asus-k555ld-xx645d-k.jpg
Asus K53SV-SX521V Laptop (2nd Gen Ci7/ 8GB/ 750GB/ Win7 HP/ 1GB Graph),Intel Core i7 2nd Gen,8 GB DDR3 RAM,750 GB Hard Disk,NO,1 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 7 OS," 49,000 ",https://cdn1.smartprix.com/rx-il0vn28Ej-w103-h125/asus-k53sv-sx521v-la.jpg
Asus X550LC-XX223D X Laptop(Intel Core i7/ 8GB/ 1TB/ 2GB Graph/ FreeDOS),Intel 4500 Core i7,8 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 1080 pixels",DOS OS," 49,460 ",https://cdn1.smartprix.com/rx-i0dikXCFV-w103-h125/asus-x550lc-xx223d-x.jpg
Asus UX305FA-FC008T Notebook (Core M-5Y10/ 4GB/ 256GB SSD/ Win10) (90NB06X1-M11270),Intel,4 GB DDR3 RAM,Intel HD Graphics 5300,NO,NO,"13.3 inches, 1920 x 1080 pixels",Windows 10 OS," 49,599 ",https://cdn1.smartprix.com/rx-idPuMmmZc-w103-h125/asus-ux305fa-fc008t.jpg
Asus X509FA-EJ562TS Laptop (8th Gen Core i5/ 8GB/ 256GB SSD/ Win10 Home),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel Integrated UHD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 49,650 ",https://cdn1.smartprix.com/rx-iStswwUaz-w103-h125/asus-x509fa-ej562ts.jpg
Asus  X509FJ-EJ701T Laptop (8th Gen Core i7/ 8GB/ 512GB SSD/ Win10/ 2GB Graph),Intel Core i7 8th Gen,8 GB DDR4 RAM,NO,512 GB SSD,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 49,890 ",https://cdn1.smartprix.com/rx-ihKk5Xb3O-w103-h125/asus-x509fj-ej701t-l.jpg
Asus X509JA-EJ432T Laptop (10th Gen Core i5/ 8GB/ 1TB/ Win10 Home),Intel Core i5 10th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 49,900 ",https://cdn1.smartprix.com/rx-iU334NOiY-w103-h125/asus-x509ja-ej432t-l.jpg
Asus UX330CA-FC018T Notebook (Core M3-7Y30/ 4GB/ 256GB SSD/ Win10),Intel Core M 7th Gen,4 GB DDR3 RAM,NO,256 GB SSD,Intel HD Graphics,"13.3 inches, 1920 x 1080 pixels",Windows 10 OS," 49,990 ",https://cdn1.smartprix.com/rx-iwY6WZbTx-w103-h125/asus-ux330ca-fc018t.jpg
Asus ZenBook UX430UA-GV573T Laptop (8th Gen Core i5/ 8GB/ 256GB SSD/ Win10 Home),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel Integrated UHD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 49,990 ",https://cdn1.smartprix.com/rx-iJLZOFUn2-w103-h125/asus-zenbook-ux430ua.jpg
Asus Vivobook S406UA-BM204T Laptop (8th Gen Ci5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel UHD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 49,990 ",https://cdn1.smartprix.com/rx-ixYvAaVyw-w103-h125/asus-vivobook-s406ua.jpg
Asus ZenBook UX430UA-GV307T Laptop (8th Gen Core i5/ 8GB/ 256GB SSD/ Win10 Home),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel Integrated UHD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 49,990 ",https://cdn1.smartprix.com/rx-iWGV7K5qU-w103-h125/asus-zenbook-ux430ua.jpg
Asus Vivobook X507UF-EJ093T Laptop (8th Gen Ci5/ 8GB/ 256GB SSD/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows OS," 49,990 ",https://cdn1.smartprix.com/rx-im4Y7HPLF-w103-h125/asus-vivobook-x507uf.jpg
Asus Vivobook S150 S510UN-BQ070T Laptop (8th Gen Ci5/ 8GB/ 1TB 128GB SSD/ Win10 Home/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,2 GB NVIDIA Graphics Card,"15.6 inches, 1080 x 1920 pixels",Windows OS," 49,990 ",https://cdn1.smartprix.com/rx-iX32Frykx-w103-h125/asus-vivobook-s150-s.jpg
ASUS NovaGo TP370QL 2 in 1 laptop (Qualcomm Snapdragon 835/ 8GB/ 256GB/ Win10/ Touch),Qualcomm,6 GB LPDDR4 RAM,NO,128 GB SSD,Qualcomm Adreno 540,"13.3 inches, 1920 x 1080 pixels, Touch Screen",Windows 10 OS," 49,999 ",https://cdn1.smartprix.com/rx-i187Tba0i-w103-h125/asus-novago-tp370ql.jpg
Asus S530UN-BQ122T Laptop (8th Gen Ci5/ 8GB/ 1TB 256GB SSD/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 50,000 ",https://cdn1.smartprix.com/rx-il2VoRbHc-w103-h125/asus-s530un-bq122t-l.jpg
Asus Vivobook X510UN-EJ327T Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 50,170 ",https://cdn1.smartprix.com/rx-iblQ7HWSA-w103-h125/asus-vivobook-x510un.jpg
Asus TUF FX505DY-BQ001T Gaming Laptop (AMD Ryzen 5/ 8GB/ 1TB 128GB SSD/ Win10/ 4 GB Graph),AMD Ryzen 5 3550H,8 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,4 GB AMD Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows OS," 50,490 ",https://cdn1.smartprix.com/rx-i4u35T0Il-w103-h125/asus-tuf-fx505dy-bq0.jpg
Asus K555LB-FL504T Notebook (5th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 5th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 50,600 ",https://cdn1.smartprix.com/rx-i3DDbzcEJ-w103-h125/asus-k555lb-fl504t-n.jpg
Asus Vivobook 15 X512FA-EJ555T Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,512 GB SSD,Intel UHD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 50,839 ",https://cdn1.smartprix.com/rx-iNKYMqZFP-w103-h125/asus-vivobook-15-x51.jpg
Asus UX305FAMS-FC113H Notebook (5th Gen PDC/ 4GB/ 256GB/ Win8.1) (90NB06X1-M03900),Intel 5th Gen,4 GB DDR3 RAM,NO,NO,Intel HD Graphics 5300,"11.6 inches, 1366 x 768 pixels",Windows 8 OS," 50,990 ",https://cdn1.smartprix.com/rx-idoCDcAGV-w103-h125/asus-ux305fams-fc113.jpg
Asus VivoBook X510UN-EJ330T Laptop (8th Gen Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 8550U 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows OS," 50,990 ",https://cdn1.smartprix.com/rx-ifT0TUvQy-w103-h125/asus-vivobook-x510un.jpg
