NAME,PROCESSOR,RAM,,HDD,SSD,GRAPHIC CARD,DISPLAY,OPERATING SYSTEM, PRICE ,IMAGE-src
Lenovo Ideapad 330 (81D200ANIN) Laptop (Ryzen 5 Quad Core/ 4GB/ 1TB/ Win10 Home),AMD Ryzen 5,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB Nvidia Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 1,12,000 ",https://cdn1.smartprix.com/rx-idyzfcwh3-w103-h125/lenovo-legion-y540-8.jpg
Lenovo Ideapad Yoga 510 (80VB00ACIH) Laptop (7th Gen Ci3/ 4GB/ 1TB/ Wind10),Intel Core i3 7100U 7th Gen,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows OS," 76,990 ",https://cdn1.smartprix.com/rx-iMqO8MQqN-w103-h125/lenovo-legion-y520-8.jpg
Lenovo V310 (80SXA061IH) Laptop ( 6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 6th Gen,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 61,990 ",https://cdn1.smartprix.com/rx-ijY7y8fBQ-w103-h125/lenovo-ideapad-320-1.jpg
Lenovo Yoga Book 520-14IKB (81C800KGIN) Laptop (8th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 8th Gen,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 3840 x 2060 pixels",Windows 8 OS," 59,990 ",https://cdn1.smartprix.com/rx-iU63bz0p4-w103-h125/lenovo-y50-59-441907.jpg
Lenovo Ideapad 330 (81DE01PQIN) Laptop (8th Gen Ci5/ 4GB/ 1TB/ Win10),Intel Core i5 8th Gen,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 8 OS," 44,795 ",https://cdn1.smartprix.com/rx-iFlT6ClPD-w103-h125/lenovo-y50-notebook.jpg
Lenovo Ideapad 320 (80XR01E8IN) Laptop (Pentium Quad Core/ 4GB/ 1TB/ Win10),Intel Pentium N4200,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 61,599 ",https://cdn1.smartprix.com/rx-iBHog3Gm7-w103-h125/lenovo-ideapad-z-ser.jpg
Lenovo 330-15IAP (81D10041IN) Laptop (7th Gen Celeron Dual Core/ 4GB/ 1TB/ Win10),Intel Celeron 7th Gen,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 8 OS," 69,990 ",https://cdn1.smartprix.com/rx-iIRv0TvCK-w103-h125/lenovo-y50-70-ideapa.jpg
Lenovo Ideapad S145 81N300KTIN Laptop (AMD A9-9425/ 4GB/ 1TB/ Win10 Home),AMD APU A9 7th Gen,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 43,990 ",https://cdn1.smartprix.com/rx-iyAqft4zi-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo V310 (80SXA061IH) Laptop (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 6006U 6th Gen,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 95,000 ",https://cdn1.smartprix.com/rx-iM81utVM6-w103-h125/lenovo-ideapad-l340.jpg
Lenovo Ideapad 320E (80XL03FYIN) Laptop (7th Gen Ci5/ 4GB/ 1TB/ Win10),Intel Core i5 7th Gen,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 48,494 ",https://cdn1.smartprix.com/rx-iZrO1JTQ8-w103-h125/lenovo-legion-y530-8.jpg
Lenovo V130 (81HN00FUIH) Laptop (Pentium Dual Core/ 4GB/ 1TB/ FreeDOS),Intel Pentium 4415U,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 61,207 ",https://cdn1.smartprix.com/rx-iiUiLPUmc-w103-h125/lenovo-ideapad-l340.jpg
Lenovo V130 (81HN00FQIH) Laptop (7th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 7th Gen,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 44,990 ",https://cdn1.smartprix.com/rx-iWfZiGASj-w103-h125/lenovo-ideapad-330-1.jpg
Lenovo Ideapad 330 81DE02YMIN Laptop (CDC/ 4GB/ 1TB/ Win10 Home),Intel Celeron,4 GB DDR4 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 60,959 ",https://cdn1.smartprix.com/rx-iXy9yZcKX-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Ideapad Z500 (59-370611) Laptop (3rd Gen Ci5/ 6GB/ 1TB/ Win8/ 2GB Graph),Intel Core i5 3rd Gen,6 GB DDR3 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 58,990 ",https://cdn1.smartprix.com/rx-ivSGoPy7m-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Ideapad Z510 (59-405838) Notebook (4th Gen Ci5/ 6GB/ 1TB 8GB SSD/ Win8.1/ 2GB Graph),Intel Core i5,6 GB DDR3 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 62,000 ",https://cdn1.smartprix.com/rx-iiGHzj5CN-w103-h125/lenovo-ideapad-l340.jpg
Lenovo B50-70 (59-436045) Laptop (Ci5-4210U/ 6 GB/ 1 TB/ Win 8/ 2 GB Graph),Intel Core i5 4th Gen,6 GB DDR3 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 64,999 ",https://cdn1.smartprix.com/rx-ipTPxE83O-w103-h125/lenovo-ip-520-80yl00.jpg
Lenovo Ideapad Z500 (59-380463) Laptop (3rd Gen Ci5/ 6GB/ 1TB/ Win8/ 2GB Graph),Intel Core i5 3rd Gen,6 GB DDR3 RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 57,479 ",https://cdn1.smartprix.com/rx-icH4SutR7-w103-h125/lenovo-ideapad-510-8.jpg
Lenovo IdeaPad S145 (81MV0163IN) Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10),Intel Core i5 8th Gen,8 GB  RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 47,890 ",https://cdn1.smartprix.com/rx-iFnxROzZ2-w103-h125/lenovo-ideapad-330-1.jpg
Lenovo G50-80 (80E503FFIH) Notebook (5th Gen Ci3/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i3 5th Gen,8 GB  RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows OS," 64,990 ",https://cdn1.smartprix.com/rx-iy3Ij5hEB-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Yoga 500 (80R50086IH) Laptop (6th Gen Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 6th Gen,8 GB  RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 58,990 ",https://cdn1.smartprix.com/rx-ixHgwCCwH-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo IdeaPad S145 (81MV0166IN) Laptop (8th Gen Core i5/ 8GB/ 1TB/ FreeDos),Intel Core i5 8th Gen,8 GB  RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 64,715 ",https://cdn1.smartprix.com/rx-iIJBLAXYr-w103-h125/lenovo-ip-520-80yl00.jpg
Lenovo Ideapad 110 (80TJ00BNIH) Laptop (APU Quad Core A8/ 8GB/ 1TB/ FreeDOS/ 2GB Graph),AMD A8 APU 6th Gen,8 GB  RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 59,063 ",https://cdn1.smartprix.com/rx-igBJcx2dh-w103-h125/lenovo-ideapad-510-8.jpg
Lenovo IdeaPad S145 (81MV013SIN) Laptop (8th Gen Core i5/ 8GB/ 1TB/ FreeDos/ 2GB Graph),Intel Core i5 8th Gen,8 GB  RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 66,490 ",https://cdn1.smartprix.com/rx-ikZzB6jwJ-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Ideapad 300 (80SM01HVIH) Notebook (6th Gen Ci7/ 8GB/ 1TB/ Free DOS/ 2GB Graph),Intel Core i7 6th Gen,8 GB  RAM,,1 TB Hard Disk,NO,4 GB Nvidia Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 70,000 ",https://cdn1.smartprix.com/rx-i2CaHh5K8-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo IdeaPad S145 (81MV018NIN) Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB  RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows OS," 78,000 ",https://cdn1.smartprix.com/rx-i00suWDuc-w103-h125/lenovo-legion-y520-8.jpg
Lenovo Legion Y540 (81SX0042IN) Gaming Laptop (9th Gen Core i5/ 8GB/ 1TB/ 256GB SSD/ Win10/ 6GB Graph),Intel Core i5 9th Gen,8 GB  RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 59,990 ",https://cdn1.smartprix.com/rx-iRHOVc0PD-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Ideapad 330 (81DE033WIN) Laptop (7th Gen Core i3/ 8GB/ 1TB/ Win10),Intel Core i3 7th Gen,8 GB  RAM,,1 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 52,990 ",https://cdn1.smartprix.com/rx-i5VQ9CksN-w103-h125/lenovo-legion-y530-1.jpg
Lenovo Z51-70 (80K600VWIN) Laptop (5th Gen Ci5/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel 5th Gen 5200U Core i5,8 GB DDR2 RAM,,,1 TB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 3840 x 2160 pixels, Touch Screen",Windows 10 OS," 3,03,000 ",https://cdn1.smartprix.com/rx-ig55cl9jJ-w103-h125/lenovo-thinkpad-x1-e.jpg
Lenovo Ideapad 500S (80Q30058IN) Notebook (6th Gen Intel Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 6th Gen,8 GB DDR3 RAM,,,1 TB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 83,990 ",https://cdn1.smartprix.com/rx-itABTvk2k-w103-h125/lenovo-legion-y540-8.jpg
Lenovo Ideapad 110 (80TJ00BPIH) Laptop (AMD Quad Core A8/ 8GB/ 1TB/ Win10/ 2GB Graph),AMD A8-7410,8 GB DDR3 RAM,,,1 TB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 69,994 ",https://cdn1.smartprix.com/rx-iDI1aKIsl-w103-h125/lenovo-legion-y540-8.jpg
Lenovo Ideapad 300 (80Q701L2IH) Notebook (6th Gen Intel Ci7/ 8GB/ 1TB/ Free DOS/ 2GB Graph),Intel Core i7 6500U 6th Gen,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 71,990 ",https://cdn1.smartprix.com/rx-iLJOgHW0E-w103-h125/lenovo-ideapad-510-8.jpg
Lenovo Thinkpad E460 (20EUA02DIG) Laptop (6th Gen Ci5/ 8GB/ 1TB/ Win10),Intel Core i5 6th Gen,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 88,000 ",https://cdn1.smartprix.com/rx-iTUucUgKW-w103-h125/lenovo-ip-520-80yl00.jpg
Lenovo G50-45 Notebook (APU Quad Core A8/ 8GB/ 1TB/ 2GB Graph/ Free DOS),AMD A8 APU,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 82,990 ",https://cdn1.smartprix.com/rx-iWTBn3vVY-w103-h125/lenovo-ip-520-80yl00.jpg
Lenovo Ideapad G50 (59-422410)(Intel Ci3/ 8GB/ 1TB/ Win8/ 2GB Graph),Intel Core i3,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows OS," 67,999 ",https://cdn1.smartprix.com/rx-iIpmIzR53-w103-h125/lenovo-ideapad-520-8.jpg
Lenovo Z51-70 (80K60002IN) Laptop (5th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 4GB Graph),Intel Core i7,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 74,990 ",https://cdn1.smartprix.com/rx-ihwjzmiA7-w103-h125/lenovo-ideapad-520-8.jpg
Lenovo Z51-70 (80K60021IN) Laptop (5th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 4GB Graph),Intel Core i5,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 69,999 ",https://cdn1.smartprix.com/rx-i3WSLMA84-w103-h125/lenovo-ideapad-520-8.jpg
Lenovo G50-45 Notebook (APU Quad Core A8/ 8GB/ 1TB/ 2GB Graph/ Win8.1),AMD A8 APU,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 69,000 ",https://cdn1.smartprix.com/rx-ixXMIegcf-w103-h125/lenovo-ideapad-520-8.jpg
Lenovo Ideapad 300 (80Q70021US) Laptop (6th Gen Ci5/ 8GB/ 1TB/ Win10),Intel Core i5 6th Gen,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 60,097 ",https://cdn1.smartprix.com/rx-ieEOd8ycs-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Essential G505s (59-380146) Laptop (APU Quad Core A10/ 8GB/ 1TB/ DOS/ 2.5GB Graph),AMD A10 APU,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 81,990 ",https://cdn1.smartprix.com/rx-i9cpXnsxU-w103-h125/lenovo-ip-520-80yl00.jpg
Lenovo G50-80 (80E503CMIH) Notebook (5th Gen Ci5/ 8GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5 5th Gen,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 51,999 ",https://cdn1.smartprix.com/rx-iTLujZG55-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Ideapad Y510 (59-390016) Laptop (4th Gen Ci7/ 8GB/ 1TB/ Win8/ 2GB Graph),Intel Core i7 4th Gen,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 56,690 ",https://cdn1.smartprix.com/rx-ivhrrJV01-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Z50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ / 2GB Graph/Win8.1) (59-430541),Intel Core i5 4th Gen,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 54,990 ",https://cdn1.smartprix.com/rx-ii74YSckX-w103-h125/lenovo-ideapad-520-8.webp
Lenovo Yoga 500 Laptop (6th Gen Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph) (80R50083IH),Intel Core i7 6th Gen,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows OS," 67,629 ",https://cdn1.smartprix.com/rx-iKUkC28re-w103-h125/lenovo-ideapad-520-8.jpg
Lenovo Z50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ 2GB Graph/ Win8.1),Intel Core i5 4th Gen,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 83,959 ",https://cdn1.smartprix.com/rx-iyUS9RV7H-w103-h125/lenovo-ideapad-520-8.jpg
Lenovo Ideapad 300 (80Q700V1IH) Notebook (6th Gen Intel Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 6500U 6th Gen,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 64,790 ",https://cdn1.smartprix.com/rx-iHqafRbFV-w103-h125/lenovo-ideapad-520-8.jpg
Lenovo Ideapad Z Series (Intel Core i5 /8GB/1 TB /Nvidia GT 820M 2GB/ Windows 8),Intel Core i5,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows OS," 59,000 ",https://cdn1.smartprix.com/rx-iPtHN02HX-w103-h125/lenovo-ideapad-520-8.jpg
Lenovo Z51-70 (80K40038IH) Laptop (AMD A10/ 8GB/ 1TB/ Win10),AMD A10-8700P,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows OS," 79,990 ",https://cdn1.smartprix.com/rx-ikK16VL2T-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Ideapad Y50-70 (59-428436) Laptop (4th Gen Intel Core i7/ 8GB/1TB/2GB Graph/Win8.1),Intel Core i7 4th Gen,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 60,999 ",https://cdn1.smartprix.com/rx-iulOkyL0w-w103-h125/lenovo-ip-520-80yl00.jpg
Lenovo Yoga 500 Laptop (5th Gen Ci7/ 8GB/ 1TB/ Win8/ 2GB Graph/ Touch),Intel 5th Gen,8 GB DDR3 RAM,,2 TB Hard Disk,NO,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 69,929 ",https://cdn1.smartprix.com/rx-isv6WhejM-w103-h125/lenovo-ideapad-510-8.jpg
Lenovo G50 (59-413719) Laptop (4th Gen Ci3/ 8GB/ 1TB/ Win8) Laptop,Intel Core i3,8 GB DDR3 RAM,,,256 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows OS," 2,71,000 ",https://cdn1.smartprix.com/rx-ijWImgF2b-w103-h125/lenovo-ideapad-700-8.jpg
Lenovo Z50-70 Notebook (59-428432) (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 4GB Graph),Intel Core i5 4th Gen,8 GB DDR3 RAM,,,256 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 2,16,000 ",https://cdn1.smartprix.com/rx-i2XOssm33-w103-h125/lenovo-thinkpad-p51.jpg
Lenovo Y50 (59-441907) Laptop (4th Gen Ci7/ 16GB/ 1TB/ Win8.1/ 4GB Graph),Intel Core i7 4th Gen,8 GB DDR3 RAM,,,256 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 1,10,000 ",https://cdn1.smartprix.com/rx-ig8aaUu62-w103-h125/lenovo-legion-y520-8.jpg
Lenovo Z50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 4GB Graph) (59-427802),Intel Core i5,8 GB DDR3 RAM,,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 1,69,000 ",https://cdn1.smartprix.com/rx-iHt5xgtFo-w103-h125/lenovo-thinkpad-x1-e.jpg
Lenovo Z50 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 4GB Graph),Intel Core i5 4th Gen,8 GB DDR3 RAM,,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 3840 x 2160 pixels, Touch Screen",Windows 10 OS," 1,41,000 ",https://cdn1.smartprix.com/rx-iQ66al7YZ-w103-h125/lenovo-yoga-book-730.jpg
Lenovo Ideapad Y500 (59-379647) Laptop (3rd Gen Ci7/ 8GB/ 1TB/ Win8/ 2GB Graph),Intel Core i7 3rd Gen,8 GB DDR3 RAM,,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 3840 x 2160 pixels",Windows OS," 4,10,000 ",https://cdn1.smartprix.com/rx-id8mwN2r3-w103-h125/lenovo-thinkpad-p50.jpg
Lenovo G40-45 Notebook (APU Quad Core A8/ 8GB/ 1TB/ FreeDOS/ 2GB Graph)(80E10088IN),AMD A8 APU,8 GB DDR3 RAM,,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 2,05,000 ",https://cdn1.smartprix.com/rx-ioGSlwq7k-w103-h125/lenovo-thinkpad-x1-e.jpg
Lenovo Z50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (59-427805),Intel Core i5,8 GB DDR3 RAM,,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 2,70,000 ",https://cdn1.smartprix.com/rx-ikq7lw5v7-w103-h125/lenovo-thinkstation.jpg
Lenovo Ideapad 500 (80NT0132IN) Notebook (6th Gen Intel Ci5/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i5 6th Gen,8 GB DDR3 RAM,,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 95,009 ",https://cdn1.smartprix.com/rx-ib3Rppn3L-w103-h125/lenovo-legion-y540-8.jpg
Lenovo G50-80 (80E502H4IN) Notebook (5th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph),Intel Core i5,8 GB DDR3 RAM,,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 63,990 ",https://cdn1.smartprix.com/rx-iP2Pf52q0-w103-h125/lenovo-ideapad-l340.jpg
Lenovo Y50 Notebook (59-441908) (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 4GB Graph),Intel Core i7 4th Gen,8 GB DDR3 RAM,,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 69,990 ",https://cdn1.smartprix.com/rx-iBUSmQjo4-w103-h125/lenovo-legion-y540-8.jpg
Lenovo Ideapad 300-15ISK (80Q700E0IN) Notebook (6th Gen Intel Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 6200U 6th Gen,8 GB DDR3 RAM,,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 82,600 ",https://cdn1.smartprix.com/rx-iephaC9N3-w103-h125/lenovo-legion-y530-8.jpg
Lenovo Ideapad 500 (80NT00L3IN) Laptop (6th Gen Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 6th Gen,8 GB DDR3 RAM,,2 TB Hard Disk,512 GB SSD,2 GB NVIDIA Graphics Card,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 71,999 ",https://cdn1.smartprix.com/rx-ipnpQ2aQ7-w103-h125/lenovo-ideapad-s145.jpg
Lenovo Ideapad 110 (80UD0144IH) Laptop (6th Gen Ci3/ 8GB/ 1TB/ Win10),Intel Core i3 6th Gen,8 GB DDR3 RAM,,1 TB Hard Disk,NO,512 MB  Graphics Card,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 39,490 ",https://cdn1.smartprix.com/rx-ioxypjMEw-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Essential B50-30 (59-433778) Laptop (4th Gen Core i5/ 8GB/ 1TB/ Win8/ 2GB Graph),Intel Core i5 4th Gen,8 GB DDR3 RAM,,1 TB Hard Disk,NO,512 MB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 17,990 ",https://cdn1.smartprix.com/rx-iwQfqeSpG-w103-h125/lenovo-ideapad-130-8.jpg
Lenovo Z50-70 (59-427812) Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 4GB Graph),Intel Core i7 4th Gen,8 GB DDR3 RAM,,500 GB Hard Disk,NO,512 MB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 7 OS," 28,875 ",https://cdn1.smartprix.com/rx-iRHMk65Yx-w103-h125/lenovo-essential-g-s.jpg
Lenovo IdeaPad Z510 (59-398016) Laptop (4th Gen Ci7/ 8GB/ 1TB 8GB SSD/ Win8.1/ 2GB Graph),Intel Core i7,8 GB DDR3 RAM,,500 GB Hard Disk,NO,512 MB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 7 OS," 28,990 ",https://cdn1.smartprix.com/rx-iaQh0ke5a-w103-h125/lenovo-essential-g56.jpg
Lenovo Ideapad 110-15ISK (80UD013KIH) Laptop (6th Gen Ci3/ 8GB/ 1TB/ FreeDOS),Intel Core i3 6th Gen,8 GB DDR3 RAM,,1 TB Hard Disk,NO,512 MB Intel Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 22,990 ",https://cdn1.smartprix.com/rx-itkrVVB3X-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Z50-70 (59-428434) Laptop (4th Gen Intel Core i5/ 8GB/ 1TB/2GB Graph/Win8.1),Intel Core i5 4th Gen,8 GB DDR3 RAM,,1 TB Hard Disk,NO,512 MB Intel Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 20,490 ",https://cdn1.smartprix.com/rx-iISDjUVEl-w103-h125/lenovo-ideapad-320-8.jpg
